TITLE="Graphics"
VARIABLES= "t, s", "T0, K", "Ts, K", "Ti, K", "Ts+1, K", "q_d, W", "q_g, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.287 307.576 321.028 331.323 391.02 269944 269944 0 0.553656 0 1.5 0.0005
0.288 307.627 321.081 331.373 391.059 269904 269904 0 0.5536 0 1.5 0.0005
0.289 307.678 321.134 331.423 391.098 269864 269864 0 0.553544 0 1.5 0.0005
0.29 307.729 321.187 331.474 391.138 269824 269824 0 0.553488 0 1.5 0.0005
0.291 307.781 321.24 331.524 391.177 269784 269784 0 0.553433 0 1.5 0.0005
0.292 307.832 321.293 331.574 391.217 269745 269745 0 0.553377 0 1.5 0.0005
0.293 307.883 321.346 331.625 391.256 269705 269705 0 0.553321 0 1.5 0.0005
0.294 307.935 321.399 331.675 391.296 269666 269666 0 0.553265 0 1.5 0.0005
0.295 307.986 321.451 331.725 391.335 269626 269626 0 0.55321 0 1.5 0.0005
0.296 308.037 321.504 331.776 391.374 269587 269587 0 0.553154 0 1.5 0.0005
0.297 308.089 321.557 331.826 391.414 269548 269548 0 0.553098 0 1.5 0.0005
0.298 308.14 321.61 331.876 391.453 269509 269509 0 0.553042 0 1.5 0.0005
0.299 308.192 321.663 331.927 391.493 269470 269470 0 0.552987 0 1.5 0.0005
0.3 308.243 321.716 331.977 391.532 269431 269431 0 0.552931 0 1.5 0.0005
0.301 308.295 321.769 332.027 391.572 269392 269392 0 0.552875 0 1.5 0.0005
