603.00	0.10000	0.36004	2.7775	2857.1	3134.8	8.3197	1.5617	2.0284	600.03	10.405	21.549	0.046752	vapor
605.00	0.10000	0.35884	2.7867	2860.2	3138.9	8.3264	1.5629	2.0295	600.98	10.298	21.632	0.046971	vapor
607.00	0.10000	0.35765	2.7960	2863.4	3143.0	8.3331	1.5641	2.0307	601.92	10.194	21.715	0.047190	vapor
609.00	0.10000	0.35647	2.8053	2866.5	3147.0	8.3398	1.5653	2.0318	602.87	10.091	21.797	0.047410	vapor
611.00	0.10000	0.35529	2.8146	2869.6	3151.1	8.3465	1.5665	2.0329	603.81	9.9892	21.880	0.047630	vapor
613.00	0.10000	0.35412	2.8239	2872.8	3155.2	8.3531	1.5677	2.0341	604.75	9.8891	21.963	0.047851	vapor
615.00	0.10000	0.35296	2.8331	2875.9	3159.2	8.3598	1.5689	2.0352	605.68	9.7906	22.046	0.048071	vapor
617.00	0.10000	0.35181	2.8424	2879.1	3163.3	8.3664	1.5701	2.0363	606.62	9.6935	22.129	0.048293	vapor
619.00	0.10000	0.35067	2.8517	2882.2	3167.4	8.3730	1.5713	2.0375	607.55	9.5978	22.212	0.048514	vapor
621.00	0.10000	0.34953	2.8610	2885.3	3171.4	8.3795	1.5725	2.0386	608.48	9.5035	22.295	0.048736	vapor
623.00	0.10000	0.34840	2.8703	2888.5	3175.5	8.3861	1.5737	2.0398	609.41	9.4105	22.378	0.048959	vapor
625.00	0.10000	0.34728	2.8795	2891.6	3179.6	8.3926	1.5749	2.0409	610.34	9.3189	22.460	0.049181	vapor
627.00	0.10000	0.34616	2.8888	2894.8	3183.7	8.3992	1.5761	2.0421	611.27	9.2286	22.543	0.049404	vapor
629.00	0.10000	0.34506	2.8981	2898.0	3187.8	8.4057	1.5774	2.0433	612.19	9.1396	22.626	0.049628	vapor
631.00	0.10000	0.34396	2.9074	2901.1	3191.9	8.4121	1.5786	2.0444	613.12	9.0519	22.709	0.049852	vapor
633.00	0.10000	0.34286	2.9166	2904.3	3195.9	8.4186	1.5798	2.0456	614.04	8.9653	22.792	0.050076	vapor
635.00	0.10000	0.34178	2.9259	2907.5	3200.0	8.4251	1.5810	2.0468	614.96	8.8800	22.875	0.050300	vapor
637.00	0.10000	0.34070	2.9352	2910.6	3204.1	8.4315	1.5823	2.0480	615.87	8.7959	22.957	0.050525	vapor
639.00	0.10000	0.33962	2.9444	2913.8	3208.2	8.4379	1.5835	2.0492	616.79	8.7129	23.040	0.050751	vapor
641.00	0.10000	0.33856	2.9537	2917.0	3212.3	8.4443	1.5847	2.0503	617.70	8.6311	23.123	0.050976	vapor
643.00	0.10000	0.33750	2.9630	2920.1	3216.4	8.4507	1.5860	2.0515	618.62	8.5504	23.206	0.051202	vapor
645.00	0.10000	0.33644	2.9723	2923.3	3220.5	8.4571	1.5872	2.0527	619.53	8.4708	23.289	0.051428	vapor
