TITLE="Graphics"
VARIABLES= "t, s", "Ts, K", "Ts+1, K", "q, W", "dM, kg/s", "rho, kg/m^3", "u_r, m/s", "p, m/(cell size) ", "inter, m" 
0.0254 324.724 424.236 113747 0 0.510307 0 1 0.0005
0.0255 324.78 424.264 113726 0 0.510273 0 1 0.0005
0.0256 324.835 424.292 113706 0 0.510239 0 1 0.0005
0.0257 324.89 424.321 113685 0 0.510205 0 1 0.0005
0.0258 324.945 424.349 113665 0 0.510171 0 1 0.0005
0.0259 325 424.377 113644 0 0.510136 0 1 0.0005
0.026 325.055 424.405 113624 0 0.510102 0 1 0.0005
0.0261 325.109 424.434 113604 0 0.510068 0 1 0.0005
0.0262 325.164 424.462 113584 0 0.510034 0 1 0.0005
0.0263 325.219 424.491 113565 0 0.51 0 1 0.0005
0.0264 325.273 424.519 113545 0 0.509966 0 1 0.0005
0.0265 325.327 424.547 113525 0 0.509932 0 1 0.0005
0.0266 325.382 424.576 113506 0 0.509898 0 1 0.0005
0.0267 325.436 424.604 113487 0 0.509864 0 1 0.0005
0.0268 325.49 424.633 113467 0 0.50983 0 1 0.0005
0.0269 325.544 424.661 113448 0 0.509795 0 1 0.0005
0.027 325.598 424.69 113429 0 0.509761 0 1 0.0005
0.0271 325.652 424.718 113410 0 0.509727 0 1 0.0005
0.0272 325.706 424.746 113391 0 0.509693 0 1 0.0005
0.0273 325.76 424.775 113373 0 0.509659 0 1 0.0005
0.0274 325.813 424.803 113354 0 0.509624 0 1 0.0005
0.0275 325.867 424.832 113336 0 0.50959 0 1 0.0005
0.0276 325.921 424.861 113317 0 0.509556 0 1 0.0005
0.0277 325.974 424.889 113299 0 0.509522 0 1 0.0005
0.0278 326.027 424.918 113281 0 0.509488 0 1 0.0005
0.0279 326.081 424.946 113262 0 0.509453 0 1 0.0005
0.028 326.134 424.975 113244 0 0.509419 0 1 0.0005
0.0281 326.187 425.003 113226 0 0.509385 0 1 0.0005
0.0282 326.24 425.032 113209 0 0.509351 0 1 0.0005
0.0283 326.293 425.061 113191 0 0.509316 0 1 0.0005
0.0284 326.346 425.089 113173 0 0.509282 0 1 0.0005
0.0285 326.399 425.118 113156 0 0.509248 0 1 0.0005
0.0286 326.452 425.146 113138 0 0.509213 0 1 0.0005
0.0287 326.504 425.175 113121 0 0.509179 0 1 0.0005
0.0288 326.557 425.204 113104 0 0.509145 0 1 0.0005
0.0289 326.609 425.232 113086 0 0.509111 0 1 0.0005
0.029 326.662 425.261 113069 0 0.509076 0 1 0.0005
0.0291 326.714 425.29 113052 0 0.509042 0 1 0.0005
0.0292 326.767 425.318 113035 0 0.509008 0 1 0.0005
0.0293 326.819 425.347 113018 0 0.508973 0 1 0.0005
0.0294 326.871 425.376 113002 0 0.508939 0 1 0.0005
0.0295 326.923 425.404 112985 0 0.508905 0 1 0.0005
0.0296 326.975 425.433 112968 0 0.50887 0 1 0.0005
